filename,track,measure_st,measure_end,set
1027.npy,0,68,84,train
1027.npy,0,69,85,train
1027.npy,0,70,86,train
1027.npy,0,71,87,train
1027.npy,0,72,88,train
1027.npy,0,73,89,train
1027.npy,0,74,90,train
1027.npy,0,75,91,train
1027.npy,0,76,92,train
1027.npy,0,77,93,train
1027.npy,0,78,94,train
1027.npy,0,79,95,train
1027.npy,0,80,96,train
1027.npy,0,81,97,train
1027.npy,0,82,98,train
1027.npy,0,83,99,train
1027.npy,0,84,100,train
1027.npy,0,85,101,train
1027.npy,0,86,102,train
1027.npy,0,87,103,train
1027.npy,0,88,104,train
1027.npy,0,89,105,train
1027.npy,0,90,106,train
1027.npy,0,91,107,train
1027.npy,0,92,108,train
1027.npy,0,93,109,train
1027.npy,0,94,110,train
1027.npy,0,95,111,train
1027.npy,0,96,112,train
1027.npy,0,97,113,train
1027.npy,0,98,114,train
1027.npy,0,99,115,train
1027.npy,0,100,116,train
1027.npy,0,101,117,train
1027.npy,0,102,118,train
1027.npy,0,103,119,train
1027.npy,0,104,120,train
1027.npy,0,105,121,train
1027.npy,0,106,122,train
1027.npy,0,107,123,train
1027.npy,0,108,124,train
1027.npy,0,109,125,train
1027.npy,0,110,126,train
1027.npy,0,111,127,train
1027.npy,0,112,128,train
1027.npy,0,113,129,train
1027.npy,0,114,130,train
1027.npy,0,115,131,train
1027.npy,0,116,132,train
1027.npy,0,117,133,train
1027.npy,0,118,134,train
1027.npy,0,119,135,train
1493.npy,0,0,16,test
1493.npy,0,1,17,test
1493.npy,0,2,18,test
1493.npy,0,3,19,test
1493.npy,0,4,20,test
1493.npy,0,5,21,test
1493.npy,0,6,22,test
1493.npy,0,7,23,test
1493.npy,0,8,24,test
1493.npy,0,9,25,test
1493.npy,0,10,26,test
1493.npy,0,11,27,test
1493.npy,0,12,28,test
1493.npy,0,13,29,test
1493.npy,0,14,30,test
1493.npy,0,15,31,test
1493.npy,0,16,32,test
1493.npy,0,17,33,test
1493.npy,0,18,34,test
1493.npy,0,19,35,test
1493.npy,0,20,36,test
1493.npy,0,21,37,test
1493.npy,0,22,38,test
1493.npy,0,23,39,test
1493.npy,0,24,40,test
1493.npy,0,25,41,test
1493.npy,0,26,42,test
1493.npy,0,27,43,test
1493.npy,0,28,44,test
1493.npy,0,29,45,test
1493.npy,0,30,46,test
1493.npy,0,31,47,test
1493.npy,0,32,48,test
1493.npy,0,33,49,test
1493.npy,0,34,50,test
1493.npy,0,35,51,test
1493.npy,0,36,52,test
1493.npy,0,37,53,test
1493.npy,0,38,54,test
1493.npy,0,39,55,test
1493.npy,0,40,56,test
1493.npy,0,41,57,test
1493.npy,0,42,58,test
1143.npy,0,0,16,val
1143.npy,0,1,17,val
1143.npy,0,2,18,val
1143.npy,0,3,19,val
1143.npy,0,4,20,val
1143.npy,0,5,21,val
1143.npy,0,6,22,val
1143.npy,0,7,23,val
1143.npy,0,8,24,val
1143.npy,0,9,25,val
1143.npy,0,10,26,val
1143.npy,0,11,27,val
1143.npy,0,12,28,val
1143.npy,0,13,29,val
1143.npy,0,14,30,val
1143.npy,0,15,31,val
1143.npy,0,16,32,val
1143.npy,0,17,33,val
1143.npy,0,18,34,val
1143.npy,0,19,35,val
1143.npy,0,20,36,val
1143.npy,0,21,37,val
1143.npy,0,22,38,val
1143.npy,0,23,39,val
1143.npy,0,24,40,val
1143.npy,0,25,41,val
1143.npy,0,26,42,val
1143.npy,0,27,43,val
1143.npy,0,28,44,val
1143.npy,0,29,45,val
1143.npy,0,30,46,val
1143.npy,0,31,47,val
1143.npy,0,32,48,val
1143.npy,0,33,49,val
1143.npy,0,34,50,val
1143.npy,0,35,51,val
1143.npy,0,36,52,val
1143.npy,0,37,53,val
1143.npy,0,38,54,val
1143.npy,0,39,55,val
1143.npy,0,40,56,val
1143.npy,0,41,57,val
1143.npy,0,42,58,val
1143.npy,0,43,59,val
1143.npy,0,44,60,val
1143.npy,0,45,61,val
1143.npy,0,46,62,val
1143.npy,0,47,63,val
1143.npy,0,48,64,val
1143.npy,0,49,65,val
1143.npy,0,50,66,val
1143.npy,0,51,67,val
1143.npy,0,52,68,val
1143.npy,0,53,69,val
1143.npy,0,54,70,val
1143.npy,0,55,71,val
1143.npy,0,56,72,val
1143.npy,0,57,73,val
1143.npy,0,58,74,val
1143.npy,0,59,75,val
1143.npy,0,60,76,val
1143.npy,0,61,77,val
1143.npy,0,62,78,val
1143.npy,0,63,79,val
1143.npy,0,64,80,val
1143.npy,0,65,81,val
1143.npy,0,66,82,val
1143.npy,0,67,83,val
1143.npy,0,68,84,val
1143.npy,0,69,85,val
1143.npy,0,70,86,val
1143.npy,0,71,87,val
1143.npy,0,72,88,val
1143.npy,0,73,89,val
1143.npy,0,74,90,val
1143.npy,0,75,91,val
1143.npy,0,76,92,val
1143.npy,0,77,93,val
1143.npy,0,78,94,val
1143.npy,0,79,95,val
1143.npy,0,80,96,val
1143.npy,0,81,97,val
1143.npy,0,82,98,val
1143.npy,0,83,99,val
1143.npy,0,84,100,val
1143.npy,0,85,101,val
1143.npy,0,86,102,val
1143.npy,0,87,103,val
1143.npy,0,88,104,val
1143.npy,0,89,105,val
1143.npy,0,90,106,val
1143.npy,0,91,107,val
1143.npy,0,92,108,val
1143.npy,0,93,109,val
1143.npy,0,94,110,val
1143.npy,0,95,111,val
1143.npy,0,96,112,val
1143.npy,0,97,113,val
52.npy,0,0,16,train
52.npy,0,1,17,train
52.npy,0,2,18,train
52.npy,0,3,19,train
52.npy,0,4,20,train
52.npy,0,5,21,train
52.npy,0,6,22,train
52.npy,0,7,23,train
52.npy,0,8,24,train
52.npy,0,9,25,train
52.npy,0,10,26,train
52.npy,0,11,27,train
52.npy,0,12,28,train
52.npy,0,13,29,train
52.npy,0,14,30,train
52.npy,0,15,31,train
52.npy,0,16,32,train
52.npy,0,17,33,train
52.npy,0,18,34,train
52.npy,0,19,35,train
52.npy,0,20,36,train
52.npy,0,21,37,train
52.npy,0,22,38,train
52.npy,0,23,39,train
52.npy,0,24,40,train
52.npy,0,25,41,train
52.npy,0,26,42,train
52.npy,0,27,43,train
52.npy,0,28,44,train
52.npy,0,29,45,train
52.npy,0,30,46,train
52.npy,0,31,47,train
52.npy,0,32,48,train
52.npy,0,33,49,train
52.npy,0,34,50,train
52.npy,0,35,51,train
52.npy,0,36,52,train
52.npy,0,37,53,train
52.npy,0,38,54,train
52.npy,0,39,55,train
689.npy,0,0,16,train
689.npy,0,1,17,train
689.npy,0,2,18,train
689.npy,0,3,19,train
689.npy,0,4,20,train
689.npy,0,5,21,train
689.npy,0,6,22,train
689.npy,0,7,23,train
689.npy,0,8,24,train
689.npy,0,9,25,train
689.npy,0,10,26,train
689.npy,0,11,27,train
689.npy,0,12,28,train
689.npy,0,13,29,train
689.npy,0,14,30,train
689.npy,0,15,31,train
689.npy,0,16,32,train
689.npy,0,17,33,train
689.npy,0,18,34,train
689.npy,0,19,35,train
689.npy,0,20,36,train
689.npy,0,21,37,train
689.npy,0,22,38,train
689.npy,0,23,39,train
689.npy,0,24,40,train
689.npy,0,25,41,train
689.npy,0,26,42,train
689.npy,0,27,43,train
689.npy,0,28,44,train
689.npy,0,29,45,train
689.npy,0,30,46,train
689.npy,0,31,47,train
689.npy,0,32,48,train
689.npy,0,33,49,train
689.npy,0,34,50,train
689.npy,0,35,51,train
689.npy,0,36,52,train
689.npy,0,37,53,train
689.npy,0,38,54,train
689.npy,0,39,55,train
689.npy,0,40,56,train
689.npy,0,41,57,train
689.npy,0,42,58,train
689.npy,0,43,59,train
689.npy,0,44,60,train
689.npy,0,45,61,train
689.npy,0,46,62,train
689.npy,0,47,63,train
689.npy,0,48,64,train
689.npy,0,49,65,train
689.npy,0,50,66,train
689.npy,0,51,67,train
171.npy,0,0,16,train
171.npy,0,1,17,train
171.npy,0,2,18,train
171.npy,0,3,19,train
171.npy,0,4,20,train
171.npy,0,5,21,train
171.npy,0,6,22,train
171.npy,0,7,23,train
171.npy,0,8,24,train
171.npy,0,9,25,train
171.npy,0,10,26,train
171.npy,0,11,27,train
171.npy,0,12,28,train
171.npy,0,13,29,train
171.npy,0,14,30,train
171.npy,0,15,31,train
171.npy,0,16,32,train
171.npy,0,17,33,train
171.npy,0,18,34,train
171.npy,0,19,35,train
171.npy,0,20,36,train
171.npy,0,21,37,train
171.npy,0,22,38,train
171.npy,0,23,39,train
171.npy,0,24,40,train
171.npy,0,25,41,train
171.npy,0,26,42,train
171.npy,0,27,43,train
171.npy,0,28,44,train
171.npy,0,29,45,train
171.npy,0,30,46,train
171.npy,0,31,47,train
171.npy,0,32,48,train
171.npy,0,33,49,train
171.npy,0,34,50,train
171.npy,0,35,51,train
171.npy,0,36,52,train
171.npy,0,37,53,train
171.npy,0,38,54,train
171.npy,0,39,55,train
171.npy,0,40,56,train
171.npy,0,41,57,train
171.npy,0,42,58,train
171.npy,0,43,59,train
171.npy,0,44,60,train
171.npy,0,45,61,train
171.npy,0,46,62,train
171.npy,0,47,63,train
171.npy,0,48,64,train
171.npy,0,49,65,train
171.npy,0,50,66,train
171.npy,0,51,67,train
171.npy,0,52,68,train
171.npy,0,53,69,train
171.npy,0,54,70,train
171.npy,0,55,71,train
171.npy,0,56,72,train
171.npy,0,57,73,train
171.npy,0,58,74,train
171.npy,0,59,75,train
171.npy,0,60,76,train
171.npy,0,61,77,train
171.npy,0,62,78,train
171.npy,0,63,79,train
171.npy,0,64,80,train
171.npy,0,65,81,train
171.npy,0,66,82,train
171.npy,0,67,83,train
171.npy,0,68,84,train
171.npy,0,69,85,train
171.npy,0,70,86,train
171.npy,0,71,87,train
171.npy,0,72,88,train
171.npy,0,73,89,train
171.npy,0,74,90,train
171.npy,0,75,91,train
171.npy,0,76,92,train
171.npy,0,77,93,train
171.npy,0,78,94,train
171.npy,0,79,95,train
171.npy,0,80,96,train
171.npy,0,81,97,train
171.npy,0,82,98,train
171.npy,0,83,99,train
171.npy,0,84,100,train
171.npy,0,85,101,train
171.npy,0,86,102,train
171.npy,0,87,103,train
171.npy,0,88,104,train
171.npy,0,89,105,train
171.npy,0,90,106,train
171.npy,0,91,107,train
171.npy,0,92,108,train
171.npy,0,93,109,train
171.npy,0,94,110,train
171.npy,0,95,111,train
171.npy,0,96,112,train
171.npy,0,97,113,train
171.npy,0,98,114,train
171.npy,0,99,115,train
171.npy,0,100,116,train
171.npy,0,101,117,train
171.npy,0,102,118,train
171.npy,0,103,119,train
171.npy,0,104,120,train
171.npy,0,105,121,train
171.npy,0,106,122,train
171.npy,0,107,123,train
171.npy,0,108,124,train
171.npy,0,109,125,train
171.npy,0,110,126,train
171.npy,0,111,127,train
171.npy,0,112,128,train
171.npy,0,113,129,train
171.npy,0,114,130,train
171.npy,0,115,131,train
171.npy,0,116,132,train
171.npy,0,117,133,train
171.npy,0,118,134,train
171.npy,0,119,135,train
171.npy,0,120,136,train
171.npy,0,121,137,train
171.npy,0,122,138,train
171.npy,0,123,139,train
171.npy,0,124,140,train
171.npy,0,125,141,train
171.npy,0,126,142,train
171.npy,0,127,143,train
171.npy,0,128,144,train
1468.npy,0,0,16,train
1468.npy,0,1,17,train
1468.npy,0,2,18,train
1468.npy,0,3,19,train
1468.npy,0,4,20,train
1468.npy,0,5,21,train
1468.npy,0,6,22,train
1468.npy,0,7,23,train
1468.npy,0,8,24,train
1468.npy,0,9,25,train
1468.npy,0,10,26,train
1468.npy,0,11,27,train
1468.npy,0,12,28,train
1468.npy,0,13,29,train
1468.npy,0,14,30,train
1468.npy,0,15,31,train
1468.npy,0,16,32,train
1468.npy,0,17,33,train
1468.npy,0,18,34,train
1468.npy,0,19,35,train
1468.npy,0,20,36,train
1468.npy,0,21,37,train
1468.npy,0,22,38,train
1468.npy,0,23,39,train
1468.npy,0,24,40,train
1468.npy,0,25,41,train
1468.npy,0,26,42,train
1468.npy,0,27,43,train
1468.npy,0,28,44,train
1468.npy,0,29,45,train
1468.npy,0,30,46,train
1468.npy,0,31,47,train
1468.npy,0,32,48,train
1468.npy,0,33,49,train
1468.npy,0,34,50,train
1468.npy,0,35,51,train
1468.npy,0,36,52,train
1468.npy,0,37,53,train
1468.npy,0,38,54,train
1468.npy,0,39,55,train
1468.npy,0,40,56,train
1468.npy,0,41,57,train
1468.npy,0,42,58,train
1468.npy,0,43,59,train
1468.npy,0,44,60,train
1468.npy,0,45,61,train
1468.npy,0,46,62,train
1468.npy,0,47,63,train
1468.npy,0,48,64,train
1468.npy,0,49,65,train
1468.npy,0,50,66,train
1468.npy,0,51,67,train
1468.npy,0,52,68,train
1468.npy,0,53,69,train
1468.npy,0,54,70,train
1468.npy,0,55,71,train
1468.npy,0,56,72,train
1468.npy,0,57,73,train
1468.npy,0,58,74,train
1468.npy,0,59,75,train
1468.npy,0,60,76,train
1468.npy,0,61,77,train
1468.npy,0,62,78,train
1468.npy,0,63,79,train
1468.npy,0,64,80,train
1468.npy,0,65,81,train
1468.npy,0,66,82,train
1468.npy,0,67,83,train
1468.npy,0,68,84,train
1468.npy,0,69,85,train
1468.npy,0,70,86,train
1468.npy,0,71,87,train
1468.npy,0,72,88,train
1468.npy,0,73,89,train
1468.npy,0,74,90,train
1468.npy,0,75,91,train
1468.npy,0,76,92,train
1468.npy,0,77,93,train
1468.npy,0,78,94,train
1468.npy,0,79,95,train
1468.npy,0,80,96,train
1468.npy,0,81,97,train
1468.npy,0,82,98,train
1468.npy,0,83,99,train
1468.npy,0,84,100,train
1468.npy,0,85,101,train
1468.npy,0,86,102,train
1468.npy,0,87,103,train
1468.npy,0,88,104,train
1468.npy,0,89,105,train
1468.npy,0,90,106,train
1468.npy,0,91,107,train
1468.npy,0,92,108,train
1468.npy,0,93,109,train
1468.npy,0,94,110,train
1468.npy,0,95,111,train
1468.npy,0,96,112,train
1468.npy,0,97,113,train
1468.npy,0,98,114,train
1468.npy,0,99,115,train
1468.npy,0,100,116,train
1468.npy,0,101,117,train
1468.npy,0,102,118,train
1468.npy,0,103,119,train
1468.npy,0,104,120,train
1468.npy,0,105,121,train
1468.npy,0,106,122,train
1468.npy,0,107,123,train
1468.npy,0,108,124,train
1468.npy,0,109,125,train
1468.npy,0,110,126,train
1468.npy,0,111,127,train
1468.npy,0,112,128,train
1468.npy,0,113,129,train
1468.npy,0,114,130,train
1468.npy,0,115,131,train
1468.npy,0,116,132,train
1468.npy,0,117,133,train
1468.npy,0,118,134,train
1468.npy,0,119,135,train
1468.npy,0,120,136,train
1468.npy,0,121,137,train
1468.npy,0,122,138,train
1468.npy,0,123,139,train
1468.npy,0,124,140,train
1468.npy,0,125,141,train
1468.npy,0,126,142,train
1468.npy,0,127,143,train
1468.npy,0,128,144,train
1468.npy,0,129,145,train
1468.npy,0,130,146,train
1468.npy,0,131,147,train
1468.npy,0,132,148,train
1468.npy,0,133,149,train
1468.npy,0,134,150,train
1468.npy,0,135,151,train
1468.npy,0,136,152,train
1468.npy,0,137,153,train
1468.npy,0,138,154,train
1468.npy,0,139,155,train
1468.npy,0,140,156,train
1468.npy,0,141,157,train
1468.npy,0,142,158,train
1468.npy,0,143,159,train
1468.npy,0,144,160,train
1468.npy,0,145,161,train
1468.npy,0,146,162,train
1468.npy,0,147,163,train
1468.npy,0,148,164,train
1468.npy,0,149,165,train
1468.npy,0,150,166,train
1468.npy,0,151,167,train
1468.npy,0,152,168,train
1468.npy,0,153,169,train
1468.npy,0,154,170,train
1468.npy,0,155,171,train
1468.npy,0,156,172,train
1468.npy,0,157,173,train
1468.npy,0,158,174,train
1468.npy,0,159,175,train
1468.npy,0,160,176,train
1468.npy,0,161,177,train
1468.npy,0,162,178,train
1468.npy,0,163,179,train
511.npy,0,0,16,train
511.npy,0,1,17,train
511.npy,0,2,18,train
511.npy,0,3,19,train
511.npy,0,4,20,train
511.npy,0,5,21,train
511.npy,0,6,22,train
511.npy,0,7,23,train
511.npy,0,8,24,train
511.npy,0,9,25,train
511.npy,0,10,26,train
511.npy,0,11,27,train
511.npy,0,12,28,train
511.npy,0,13,29,train
511.npy,0,14,30,train
511.npy,0,15,31,train
511.npy,0,16,32,train
511.npy,0,17,33,train
511.npy,0,18,34,train
511.npy,0,19,35,train
511.npy,0,20,36,train
511.npy,0,21,37,train
511.npy,0,22,38,train
511.npy,0,23,39,train
511.npy,0,24,40,train
511.npy,0,25,41,train
511.npy,0,26,42,train
511.npy,0,27,43,train
511.npy,0,28,44,train
511.npy,0,29,45,train
511.npy,0,30,46,train
511.npy,0,31,47,train
511.npy,0,32,48,train
511.npy,0,33,49,train
511.npy,0,34,50,train
511.npy,0,35,51,train
511.npy,0,36,52,train
511.npy,0,37,53,train
511.npy,0,38,54,train
511.npy,0,39,55,train
511.npy,0,40,56,train
511.npy,0,41,57,train
511.npy,0,42,58,train
511.npy,0,43,59,train
511.npy,0,44,60,train
511.npy,0,45,61,train
511.npy,0,46,62,train
511.npy,0,47,63,train
511.npy,0,48,64,train
511.npy,0,49,65,train
511.npy,0,50,66,train
511.npy,0,51,67,train
511.npy,0,52,68,train
511.npy,0,53,69,train
511.npy,0,54,70,train
511.npy,0,55,71,train
511.npy,0,56,72,train
511.npy,0,57,73,train
511.npy,0,58,74,train
511.npy,0,59,75,train
511.npy,0,60,76,train
511.npy,0,61,77,train
511.npy,0,62,78,train
511.npy,0,63,79,train
511.npy,0,64,80,train
511.npy,0,65,81,train
511.npy,0,66,82,train
430.npy,0,0,16,train
430.npy,0,1,17,train
430.npy,0,2,18,train
430.npy,0,3,19,train
430.npy,0,4,20,train
430.npy,0,5,21,train
430.npy,0,6,22,train
430.npy,0,7,23,train
430.npy,0,8,24,train
430.npy,0,9,25,train
430.npy,0,10,26,train
430.npy,0,11,27,train
430.npy,0,12,28,train
430.npy,0,13,29,train
430.npy,0,14,30,train
430.npy,0,15,31,train
430.npy,0,16,32,train
430.npy,0,17,33,train
430.npy,0,18,34,train
430.npy,0,19,35,train
430.npy,0,20,36,train
430.npy,0,21,37,train
430.npy,0,22,38,train
430.npy,0,23,39,train
430.npy,0,24,40,train
430.npy,0,25,41,train
430.npy,0,26,42,train
430.npy,0,27,43,train
430.npy,0,28,44,train
430.npy,0,29,45,train
430.npy,0,30,46,train
430.npy,0,31,47,train
430.npy,0,32,48,train
430.npy,0,33,49,train
430.npy,0,34,50,train
430.npy,0,35,51,train
430.npy,0,36,52,train
430.npy,0,37,53,train
430.npy,0,38,54,train
430.npy,0,39,55,train
430.npy,0,40,56,train
430.npy,0,41,57,train
430.npy,0,42,58,train
430.npy,0,43,59,train
430.npy,0,44,60,train
430.npy,0,45,61,train
430.npy,0,46,62,train
430.npy,0,47,63,train
430.npy,0,48,64,train
430.npy,0,49,65,train
430.npy,0,50,66,train
430.npy,0,51,67,train
430.npy,0,52,68,train
430.npy,0,53,69,train
430.npy,0,54,70,train
430.npy,0,55,71,train
430.npy,0,56,72,train
430.npy,0,57,73,train
430.npy,0,58,74,train
430.npy,0,59,75,train
430.npy,0,60,76,train
430.npy,0,61,77,train
430.npy,0,62,78,train
430.npy,0,63,79,train
430.npy,0,64,80,train
430.npy,0,65,81,train
430.npy,0,66,82,train
430.npy,0,67,83,train
430.npy,0,68,84,train
430.npy,0,69,85,train
430.npy,0,70,86,train
430.npy,0,71,87,train
430.npy,0,72,88,train
430.npy,0,73,89,train
430.npy,0,74,90,train
430.npy,0,75,91,train
430.npy,0,76,92,train
430.npy,0,77,93,train
430.npy,0,78,94,train
430.npy,0,79,95,train
430.npy,0,80,96,train
430.npy,0,81,97,train
430.npy,0,82,98,train
430.npy,0,83,99,train
430.npy,0,84,100,train
430.npy,0,85,101,train
425.npy,0,0,16,train
425.npy,0,1,17,train
425.npy,0,2,18,train
425.npy,0,3,19,train
425.npy,0,4,20,train
425.npy,0,5,21,train
425.npy,0,6,22,train
425.npy,0,7,23,train
425.npy,0,8,24,train
425.npy,0,9,25,train
425.npy,0,10,26,train
425.npy,0,11,27,train
425.npy,0,12,28,train
425.npy,0,13,29,train
425.npy,0,14,30,train
425.npy,0,15,31,train
425.npy,0,16,32,train
425.npy,0,17,33,train
425.npy,0,18,34,train
425.npy,0,19,35,train
425.npy,0,20,36,train
425.npy,0,21,37,train
425.npy,0,22,38,train
425.npy,0,23,39,train
425.npy,0,24,40,train
425.npy,0,25,41,train
425.npy,0,26,42,train
425.npy,0,27,43,train
425.npy,0,28,44,train
425.npy,0,29,45,train
425.npy,0,30,46,train
425.npy,0,31,47,train
425.npy,0,32,48,train
425.npy,0,33,49,train
425.npy,0,34,50,train
425.npy,0,35,51,train
425.npy,0,36,52,train
425.npy,0,37,53,train
425.npy,0,38,54,train
425.npy,0,39,55,train
425.npy,0,40,56,train
425.npy,0,41,57,train
425.npy,0,42,58,train
425.npy,0,43,59,train
425.npy,0,44,60,train
425.npy,0,45,61,train
425.npy,0,46,62,train
425.npy,0,47,63,train
425.npy,0,48,64,train
425.npy,0,49,65,train
425.npy,0,50,66,train
425.npy,0,51,67,train
425.npy,0,52,68,train
425.npy,0,53,69,train
425.npy,0,54,70,train
425.npy,0,55,71,train
425.npy,0,56,72,train
425.npy,0,57,73,train
425.npy,0,58,74,train
425.npy,0,59,75,train
425.npy,0,60,76,train
425.npy,0,61,77,train
425.npy,0,62,78,train
425.npy,0,63,79,train
425.npy,0,64,80,train
425.npy,0,65,81,train
425.npy,0,66,82,train
425.npy,0,67,83,train
425.npy,0,68,84,train
425.npy,0,69,85,train
425.npy,0,70,86,train
425.npy,0,71,87,train
425.npy,0,72,88,train
425.npy,0,73,89,train
425.npy,0,74,90,train
425.npy,0,75,91,train
425.npy,0,76,92,train
425.npy,0,77,93,train
425.npy,0,78,94,train
1709.npy,0,0,16,train
1709.npy,0,1,17,train
1709.npy,0,2,18,train
1709.npy,0,3,19,train
1709.npy,0,4,20,train
1709.npy,0,5,21,train
1709.npy,0,6,22,train
1709.npy,0,7,23,train
1709.npy,0,8,24,train
1709.npy,0,9,25,train
1709.npy,0,10,26,train
1709.npy,0,11,27,train
1709.npy,0,12,28,train
1709.npy,0,13,29,train
1709.npy,0,14,30,train
1709.npy,0,15,31,train
1709.npy,0,16,32,train
1709.npy,0,17,33,train
1709.npy,0,18,34,train
1709.npy,0,19,35,train
1709.npy,0,20,36,train
1709.npy,0,21,37,train
1709.npy,0,22,38,train
1709.npy,0,23,39,train
1709.npy,0,24,40,train
1709.npy,0,25,41,train
1709.npy,0,26,42,train
1709.npy,0,27,43,train
1709.npy,0,28,44,train
1709.npy,0,29,45,train
1709.npy,0,30,46,train
1709.npy,0,31,47,train
1709.npy,0,32,48,train
1709.npy,0,33,49,train
1709.npy,0,34,50,train
1709.npy,0,35,51,train
1709.npy,0,36,52,train
1709.npy,0,37,53,train
1709.npy,0,38,54,train
1709.npy,0,39,55,train
1709.npy,0,40,56,train
1709.npy,0,41,57,train
1709.npy,0,42,58,train
1709.npy,0,43,59,train
1709.npy,0,44,60,train
1709.npy,0,45,61,train
1709.npy,0,46,62,train
1709.npy,0,47,63,train
1709.npy,0,48,64,train
1709.npy,0,49,65,train
1709.npy,0,50,66,train
1709.npy,0,51,67,train
1709.npy,0,52,68,train
1709.npy,0,53,69,train
1709.npy,0,54,70,train
1709.npy,0,55,71,train
1709.npy,0,56,72,train
1709.npy,0,57,73,train
1709.npy,0,58,74,train
1709.npy,0,59,75,train
1709.npy,0,60,76,train
1709.npy,0,61,77,train
1709.npy,0,62,78,train
1709.npy,0,63,79,train
1709.npy,0,64,80,train
1709.npy,0,65,81,train
1709.npy,0,66,82,train
1709.npy,0,67,83,train
1709.npy,0,68,84,train
1709.npy,0,69,85,train
1709.npy,0,70,86,train
1709.npy,0,71,87,train
1709.npy,0,72,88,train
1709.npy,0,73,89,train
1709.npy,0,74,90,train
1709.npy,0,75,91,train
1709.npy,0,76,92,train
1709.npy,0,77,93,train
1709.npy,0,78,94,train
1709.npy,0,79,95,train
1709.npy,0,80,96,train
1709.npy,0,81,97,train
1709.npy,0,82,98,train
1709.npy,0,83,99,train
1709.npy,0,84,100,train
1709.npy,0,85,101,train
235.npy,0,0,16,test
235.npy,0,1,17,test
235.npy,0,2,18,test
235.npy,0,3,19,test
235.npy,0,4,20,test
235.npy,0,5,21,test
235.npy,0,6,22,test
235.npy,0,7,23,test
235.npy,0,8,24,test
235.npy,0,9,25,test
235.npy,0,10,26,test
235.npy,0,11,27,test
235.npy,0,12,28,test
235.npy,0,13,29,test
235.npy,0,14,30,test
235.npy,0,15,31,test
235.npy,0,16,32,test
235.npy,0,17,33,test
235.npy,0,18,34,test
235.npy,0,19,35,test
235.npy,0,20,36,test
235.npy,0,21,37,test
235.npy,0,22,38,test
235.npy,0,23,39,test
235.npy,0,24,40,test
235.npy,0,25,41,test
235.npy,0,26,42,test
235.npy,0,27,43,test
235.npy,0,28,44,test
235.npy,0,29,45,test
235.npy,0,30,46,test
235.npy,0,31,47,test
235.npy,0,32,48,test
235.npy,0,33,49,test
235.npy,0,34,50,test
235.npy,0,35,51,test
235.npy,0,36,52,test
235.npy,0,37,53,test
235.npy,0,38,54,test
235.npy,0,39,55,test
235.npy,0,40,56,test
235.npy,0,41,57,test
235.npy,0,42,58,test
235.npy,0,43,59,test
235.npy,0,44,60,test
235.npy,0,45,61,test
235.npy,0,46,62,test
235.npy,0,47,63,test
235.npy,0,48,64,test
235.npy,0,49,65,test
235.npy,0,50,66,test
235.npy,0,51,67,test
235.npy,0,52,68,test
235.npy,0,53,69,test
235.npy,0,54,70,test
235.npy,0,55,71,test
235.npy,0,56,72,test
235.npy,0,57,73,test
235.npy,0,58,74,test
235.npy,0,59,75,test
235.npy,0,60,76,test
235.npy,0,61,77,test
235.npy,0,62,78,test
235.npy,0,63,79,test
235.npy,0,64,80,test
235.npy,0,65,81,test
235.npy,0,66,82,test
235.npy,0,67,83,test
235.npy,0,68,84,test
235.npy,0,69,85,test
235.npy,0,70,86,test
235.npy,0,71,87,test
235.npy,0,72,88,test
235.npy,0,73,89,test
235.npy,0,74,90,test
235.npy,0,75,91,test
235.npy,0,76,92,test
235.npy,0,77,93,test
235.npy,0,78,94,test
235.npy,0,79,95,test
235.npy,0,80,96,test
235.npy,0,81,97,test
235.npy,0,82,98,test
235.npy,0,83,99,test
235.npy,0,84,100,test
235.npy,0,85,101,test
235.npy,0,86,102,test
235.npy,0,87,103,test
1518.npy,0,0,16,train
1518.npy,0,1,17,train
1518.npy,0,2,18,train
1518.npy,0,3,19,train
1518.npy,0,4,20,train
1518.npy,0,5,21,train
1518.npy,0,6,22,train
1518.npy,0,7,23,train
1518.npy,0,8,24,train
1518.npy,0,9,25,train
1518.npy,0,10,26,train
1518.npy,0,11,27,train
1518.npy,0,12,28,train
1518.npy,0,13,29,train
1518.npy,0,14,30,train
1518.npy,0,15,31,train
1518.npy,0,16,32,train
